DatoMaerke,NO2 ppb
2023-08-13,7.054100260869565
2023-08-14,15.235031553191488
2023-08-15,16.435178723404256
2023-08-16,7.864711106382979
2023-08-17,13.670651191489362
2023-08-18,10.30267844680851
2023-08-19,7.861090765957447
2023-08-20,8.499119847826087
2023-08-21,7.481898340425532
2023-08-22,8.345174382978724
2023-08-23,6.2273422340425535
2023-08-24,8.274733765957446
2023-08-25,11.456792042553193
2023-08-26,6.495133106382979
2023-08-27,8.712320152173913
2023-08-28,6.861172574468085
2023-08-29,12.54329155319149
2023-08-30,15.295958468085106
2023-08-31,14.949305808510639
2023-09-01,5.706225255319149
2023-09-02,3.101946255319149
2023-09-03,3.3265619630434786
2023-09-04,6.379078638297872
2023-09-05,15.700802872340425
2023-09-06,18.310979276595745
2023-09-07,11.013138531914894
2023-09-08,14.413852319148935
2023-09-09,13.322650936170213
2023-09-10,8.432286065217392
2023-09-11,12.002688382978723
2023-09-12,9.984718234042553
2023-09-13,6.1317083617021275
2023-09-14,6.708237914893617
2023-09-15,13.222516978723405
2023-09-16,9.976159234042553
2023-09-17,8.506104369565218
2023-09-18,10.125091659574467
2023-09-19,5.056908340425532
2023-09-20,7.582667595744681
2023-09-21,10.89887255319149
2023-09-22,11.069173361702129
2023-09-23,7.430361595744681
2023-09-24,6.054013891304348
2023-09-25,9.716583255319149
2023-09-26,19.037012702127658
2023-09-27,18.895045829787232
2023-09-28,13.574358085106383
2023-09-29,12.906212
2023-09-30,3.8190667872340427
2023-10-01,5.967647326086956
2023-10-02,11.761138617021276
2023-10-03,7.683730021276596
2023-10-04,4.562961340425532
2023-10-05,5.93681605531915
2023-10-06,6.416393106382978
2023-10-07,4.258583606382978
2023-10-08,6.3338183260869565
2023-10-09,11.369025744680851
2023-10-10,11.374591382978723
2023-10-11,5.955086829787233
2023-10-12,5.108139914893616
2023-10-13,9.669332127659574
2023-10-14,2.8757498723404256
2023-10-15,1.6431387260869565
2023-10-16,5.549959555319149
2023-10-17,7.855797461538462
2023-10-18,11.17405289361702
2023-10-19,3.0699440574468086
2023-10-20,2.9932207042553194
2023-10-21,6.905132340425532
2023-10-22,6.7841825652173915
2023-10-23,9.613747361702128
2023-10-24,9.850626744680852
2023-10-25,5.109631429787234
2023-10-26,6.429286404255319
2023-10-27,5.458753361702128
2023-10-28,6.967610446808511
2023-10-29,9.545832347826087
2023-10-30,9.128155021276596
2023-10-31,8.972149617021277
2023-11-01,10.62119434042553
2023-11-02,9.496365765957446
2023-11-03,10.64771485106383
2023-11-04,7.37241914893617
2023-11-05,9.595688717391305
2023-11-06,7.88568714893617
2023-11-07,8.250481893617021
2023-11-08,8.581862531914894
2023-11-09,8.793991276595744
2023-11-10,11.1381575
2023-11-11,13.12033570212766
2023-11-12,14.020183340425532
2023-11-13,17.446568340425532
2023-11-14,6.291688361702128
2023-11-15,11.536538510638298
2023-11-16,4.778807765957446
2023-11-17,7.938955956521739
2023-11-18,13.522937384615384
2023-11-19,7.21219802631579
2023-11-20,9.177797042553191
2023-11-21,8.23986959574468
2023-11-22,11.154315489361702
2023-11-23,3.046461679069768
2023-11-24,5.212589393478261
2023-11-25,5.929771553191489
2023-11-26,12.53288714893617
2023-11-27,9.938037872340425
2023-11-28,8.426421634042553
2023-11-29,13.58990429787234
2023-11-30,8.377872340425531
2023-12-01,9.043080956521738
2023-12-02,5.154541553191489
2023-12-03,9.327686361702128
2023-12-04,12.949668787234044
2023-12-05,11.22750689361702
2023-12-06,10.364261489361702
2023-12-07,14.104120425531914
2023-12-08,12.968262847826086
2023-12-09,10.455805127659575
2023-12-10,8.995934808510638
2023-12-11,11.08083225531915
2023-12-12,8.89015270212766
2023-12-13,7.573879765957447
2023-12-14,14.173561191489362
2023-12-15,7.966973956521739
2023-12-16,4.07666444680851
2023-12-17,3.0818998936170217
2023-12-18,5.456852638297873
2023-12-19,7.472272553191488
2023-12-20,6.067775957446809
2023-12-21,4.817446808510638
2023-12-22,1.7155158304347824
2023-12-23,4.144915878723404
2023-12-24,5.285123680851064
2023-12-25,2.2165472234042554
2023-12-26,2.758824587234043
2023-12-27,8.385413104255319
2023-12-28,5.506321148936171
2023-12-29,4.1617971086956524
2023-12-30,5.501730680851064
2023-12-31,6.814671808510639
