Weekday,Date,Hour,NO2_ppb,NOx_ppb,temp_dry,Humidity,Wind_speed,Pressure,Visibility,Wind_dir
Friday,2020-06-05,14,0.6474834,1.0652175000000002,15.45,55.16666666666666,4.7,992.5333333333332,73333.33333333333,201.0
Friday,2020-06-05,15,0.7650967,0.85770755,15.166666666666666,59.16666666666666,5.216666666666666,992.5833333333334,64166.66666666666,161.0
Friday,2020-06-05,16,0.4925981499999999,0.3290514,14.4,68.16666666666667,6.2,992.5,58333.333333333336,164.0
Friday,2020-06-05,17,1.1205357,1.11462445,13.916666666666666,68.16666666666667,5.566666666666666,992.1833333333334,60833.333333333336,156.0
Friday,2020-06-05,18,2.5154055,2.8789525,13.666666666666666,67.16666666666667,4.183333333333333,992.0833333333334,63333.333333333336,152.0
Friday,2020-06-05,19,3.4334555,3.31917,13.316666666666668,65.66666666666667,3.933333333333333,991.8666666666668,71666.66666666667,133.0
Friday,2020-06-05,20,2.3517465,2.340909,12.683333333333332,72.16666666666667,4.766666666666667,991.4666666666668,63333.333333333336,113.0
Friday,2020-06-05,21,3.043286,2.8695655,12.35,73.5,6.116666666666667,990.95,58333.333333333336,111.0
Friday,2020-06-05,22,3.075192,3.348814,12.266666666666666,84.66666666666667,6.783333333333334,990.0333333333332,43333.333333333336,104.0
Friday,2020-06-05,23,1.692015,1.8967395,12.55,84.83333333333333,6.783333333333334,989.1166666666668,40000.0,102.0
Saturday,2020-06-06,0,1.1623545000000002,0.98814235,10.85,88.83333333333333,5.05,989.0666666666666,40833.333333333336,199.0
Saturday,2020-06-06,1,1.0598835000000002,1.2104745,10.1,94.0,3.933333333333333,988.8166666666666,13333.333333333334,201.0
Saturday,2020-06-06,2,0.9413259,1.09683795,9.416666666666666,93.5,3.35,988.8333333333334,17666.666666666668,199.0
Saturday,2020-06-06,3,0.8917632500000001,1.0079053999999998,9.416666666666666,92.83333333333331,3.783333333333333,989.2166666666668,12333.333333333334,214.0
Saturday,2020-06-06,4,1.005902,0.9990119,9.333333333333334,88.16666666666667,7.899999999999999,990.0666666666666,34833.333333333336,238.0
Saturday,2020-06-06,5,0.7581852499999999,0.5790513500000001,9.6,81.83333333333333,8.483333333333333,991.1333333333332,67500.0,239.0
Saturday,2020-06-06,6,0.5805336000000001,0.4555336,10.666666666666666,77.66666666666667,8.15,992.0,56666.66666666666,235.0
Saturday,2020-06-06,7,0.47211025,0.4160079,11.866666666666667,69.16666666666667,7.883333333333333,992.75,62500.0,228.0
Saturday,2020-06-06,8,0.4498907,0.7722332000000001,12.233333333333334,68.0,8.333333333333334,993.6166666666668,60000.0,237.0
Saturday,2020-06-06,9,0.51936605,0.66897235,11.55,76.33333333333333,7.650000000000001,994.6,39666.66666666666,223.0
Saturday,2020-06-06,10,0.4951293,0.76284575,12.833333333333334,69.0,8.766666666666667,995.5666666666666,58333.333333333336,216.0
Saturday,2020-06-06,11,0.83123385,1.1333992,13.433333333333332,64.5,6.783333333333334,996.2666666666668,57500.0,250.0
Saturday,2020-06-06,12,1.6903,2.169631,14.55,60.833333333333336,6.849999999999999,996.9,63333.333333333336,249.0
Saturday,2020-06-06,13,1.57080865,1.813919,13.966666666666669,59.66666666666666,9.05,997.7666666666668,59166.66666666666,220.0
Saturday,2020-06-06,14,0.69275305,0.9457058,13.516666666666666,60.333333333333336,7.566666666666667,998.5,56666.66666666666,223.0
Saturday,2020-06-06,15,0.782079,1.1974330000000002,14.966666666666669,52.833333333333336,7.133333333333334,998.9166666666666,52500.0,214.0
Saturday,2020-06-06,16,1.1065615,1.088845,15.3,49.0,6.6000000000000005,999.35,60000.0,224.0
Saturday,2020-06-06,17,0.6976306,0.9308985,14.616666666666667,51.833333333333336,5.4,999.9166666666666,62500.0,214.0
Saturday,2020-06-06,18,0.94966045,0.95162905,14.2,55.5,4.883333333333333,1000.45,49500.0,221.0
Saturday,2020-06-06,19,1.10420925,1.2922015,11.616666666666667,68.5,3.4333333333333336,1001.0333333333332,69166.66666666667,205.0
Saturday,2020-06-06,20,1.720387,1.63771,10.733333333333334,76.33333333333333,3.016666666666667,1001.4,60833.333333333336,199.0
Saturday,2020-06-06,21,2.189437,2.1559725,10.65,76.33333333333333,3.6,1001.7,63333.333333333336,194.0
Saturday,2020-06-06,22,1.83394,1.7611054999999998,10.616666666666667,76.5,3.6833333333333336,1002.1166666666668,65000.0,204.0
Saturday,2020-06-06,23,1.9237725,1.850938,10.566666666666666,76.0,3.516666666666667,1002.5166666666668,68333.33333333333,193.0
Sunday,2020-06-07,0,2.3482830000000003,2.285291,9.833333333333334,77.83333333333333,3.516666666666667,1002.9666666666668,75000.0,200.0
Sunday,2020-06-07,1,1.988624,2.107601,9.216666666666669,81.5,2.4333333333333336,1003.0333333333332,67500.0,191.0
Sunday,2020-06-07,2,1.992977,1.964462,10.35,83.0,2.5,1003.0166666666668,60000.0,195.0
Sunday,2020-06-07,3,1.6044325000000002,1.802073,12.55,77.33333333333333,3.85,1003.0333333333332,69166.66666666667,179.0
Sunday,2020-06-07,4,3.9187845,3.850938,12.9,77.66666666666667,3.766666666666667,1003.1,63333.333333333336,161.0
Sunday,2020-06-07,5,4.232822,4.694965,13.333333333333334,77.0,3.9333333333333336,1003.4166666666666,60833.333333333336,165.0
Sunday,2020-06-07,6,2.663984,3.317868,14.15,75.5,4.966666666666667,1003.75,58333.333333333336,163.0
Sunday,2020-06-07,7,2.41245,3.115499,14.416666666666666,76.66666666666667,6.283333333333334,1004.4833333333332,53333.333333333336,168.0
Sunday,2020-06-07,8,4.0066005,5.678183499999999,14.016666666666666,78.0,6.116666666666667,1004.9166666666666,52500.0,162.0
Sunday,2020-06-07,9,3.1509345,4.375123500000001,14.716666666666669,74.16666666666667,6.116666666666667,1005.3166666666666,50833.333333333336,159.0
Sunday,2020-06-07,10,3.5231605000000004,5.2635735,15.016666666666666,73.66666666666667,6.366666666666667,1005.7833333333332,48333.333333333336,147.0
Sunday,2020-06-07,11,1.6926895,2.366239,15.933333333333332,67.0,5.483333333333333,1006.0666666666666,50833.333333333336,152.0
Sunday,2020-06-07,12,2.003336,2.598223,15.533333333333331,68.66666666666667,4.766666666666667,1006.2,58333.333333333336,157.0
Sunday,2020-06-07,13,2.6795425,3.023692,15.616666666666667,69.0,4.85,1006.3666666666668,53333.333333333336,153.0
Sunday,2020-06-07,14,2.975343,3.2309975,16.516666666666666,68.5,4.6,1006.4166666666666,57500.0,143.0
Sunday,2020-06-07,15,4.571772,5.373149,16.3,70.66666666666667,3.933333333333333,1006.6833333333334,60000.0,141.0
Sunday,2020-06-07,16,1.554088,1.626851,16.616666666666667,71.83333333333333,3.85,1006.9333333333334,49166.66666666666,132.0
Sunday,2020-06-07,17,2.1575295,2.4269495,16.349999999999998,65.83333333333333,4.016666666666667,1007.1833333333334,57500.0,143.0
Sunday,2020-06-07,18,7.990228500000001,8.687377000000001,15.733333333333334,65.33333333333333,3.4333333333333336,1007.5333333333332,63333.333333333336,161.0
Sunday,2020-06-07,19,4.1670705,4.303747,14.116666666666667,72.33333333333333,2.9333333333333336,1007.9166666666666,60833.333333333336,179.0
Sunday,2020-06-07,20,3.4762995,3.465483,12.4,84.33333333333333,1.9,1008.5166666666668,58333.333333333336,181.0
Sunday,2020-06-07,21,5.418969499999999,5.3639055,11.666666666666666,88.33333333333333,1.6,1009.0166666666668,55833.333333333336,243.0
Sunday,2020-06-07,22,4.5329925,4.684418,11.366666666666667,83.33333333333333,1.3333333333333333,1009.2,63333.333333333336,214.0
Sunday,2020-06-07,23,5.8003095,5.9714005,10.4,84.0,1.5333333333333332,1009.2666666666668,57500.0,189.0
Monday,2020-06-08,0,7.3487925,7.573964500000001,9.766666666666667,87.83333333333333,2.1666666666666665,1009.2666666666668,52500.0,229.0
Monday,2020-06-08,1,5.6973555000000005,6.0700195,9.6,90.0,2.516666666666667,1009.1666666666666,59166.66666666666,226.0
Monday,2020-06-08,2,3.216657,3.4467455,9.4,92.66666666666669,2.6833333333333336,1009.0666666666666,48333.333333333336,203.0
Monday,2020-06-08,3,3.247456,3.2209075,10.3,92.66666666666669,1.8,1009.4166666666666,43333.333333333336,218.0
Monday,2020-06-08,4,4.653086999999999,4.729783,11.966666666666669,90.83333333333331,1.55,1009.9833333333332,47500.0,238.0
Monday,2020-06-08,5,7.161334500000001,8.3589745,12.733333333333334,87.83333333333333,2.583333333333333,1010.4666666666668,45000.0,257.0
Monday,2020-06-08,6,4.386455,5.602564,13.833333333333334,79.83333333333333,2.4333333333333336,1010.9,49166.66666666666,259.0
Monday,2020-06-08,7,6.3636735,8.6799805,14.883333333333333,71.0,1.9833333333333332,1011.2333333333332,55833.333333333336,272.0
Monday,2020-06-08,8,3.060274,4.0897435,15.783333333333331,68.66666666666667,2.75,1011.4166666666666,51666.66666666666,238.0
Monday,2020-06-08,9,2.487023,3.1972385,16.216666666666665,65.83333333333333,4.016666666666667,1011.7,61666.66666666666,220.0
Monday,2020-06-08,10,1.95411,2.571006,17.45,61.833333333333336,4.35,1011.95,54166.66666666666,236.0
Monday,2020-06-08,11,2.3575385,2.74359,17.349999999999998,64.33333333333333,4.433333333333333,1012.1333333333332,60833.333333333336,176.0
Monday,2020-06-08,12,2.9166735,3.543392,17.516666666666666,63.833333333333336,3.766666666666667,1012.4333333333334,57500.0,186.0
Monday,2020-06-08,13,1.998745,2.30572,17.383333333333333,64.5,3.35,1012.7666666666668,59166.66666666666,177.0
Monday,2020-06-08,14,1.9052575,2.138067,16.766666666666666,63.333333333333336,1.7166666666666668,1013.1166666666668,55000.0,219.0
Monday,2020-06-08,15,5.250507000000001,6.0039445,16.933333333333334,61.5,1.1666666666666667,1013.2833333333332,61666.66666666666,6.0
Monday,2020-06-08,16,5.0141495,5.8510845,16.900000000000002,62.66666666666666,2.4333333333333336,1013.5666666666666,63333.333333333336,113.0
Monday,2020-06-08,17,3.7012705,3.9733725,16.150000000000002,67.0,1.5333333333333332,1013.7666666666668,65833.33333333333,178.0
Monday,2020-06-08,18,2.6058985000000003,2.7011835,15.416666666666666,71.83333333333333,0.75,1013.9333333333334,61666.66666666666,186.0
Monday,2020-06-08,19,2.3931305,2.301775,14.916666666666666,73.0,0.25,1014.3,70833.33333333333,145.0
Monday,2020-06-08,20,3.055295,3.3224850000000004,14.0,78.33333333333333,1.025,1014.7833333333332,65833.33333333333,226.0
Monday,2020-06-08,21,4.035984,4.0330375,13.566666666666668,83.83333333333333,2.2333333333333334,1015.15,55000.0,286.0
Monday,2020-06-08,22,5.783047,6.035503,13.683333333333332,84.66666666666667,1.4166666666666667,1015.65,47500.0,331.0
Monday,2020-06-08,23,8.3124585,8.52071,13.183333333333332,86.33333333333333,1.35,1015.9,55000.0,11.0
Tuesday,2020-06-09,0,8.5216065,8.665024500000001,11.966666666666669,88.33333333333333,1.25,1016.0166666666668,43333.333333333336,316.0
Tuesday,2020-06-09,1,8.787877,9.0197045,9.983333333333333,92.16666666666669,1.0,1015.9166666666666,30333.33333333333,287.0
Tuesday,2020-06-09,2,12.22804,12.71527,9.416666666666666,91.83333333333331,1.1666666666666667,1016.0333333333332,30833.33333333333,273.0
Tuesday,2020-06-09,3,11.041895,11.88276,10.316666666666666,88.83333333333333,0.8333333333333334,1016.2833333333332,33333.333333333336,307.0
Tuesday,2020-06-09,4,10.62977,13.70049,12.733333333333334,88.0,0.9166666666666666,1016.7333333333332,30833.33333333333,288.0
Tuesday,2020-06-09,5,10.0194245,13.257145,14.5,84.5,1.5166666666666666,1017.15,29166.666666666668,329.0
Tuesday,2020-06-09,6,6.485398999999999,9.0453205,14.966666666666669,82.5,1.9833333333333332,1017.6833333333334,30833.33333333333,360.0
Tuesday,2020-06-09,7,4.907547,6.6275865,15.633333333333333,78.0,1.2833333333333334,1018.05,34166.666666666664,50.0
Tuesday,2020-06-09,8,2.604717,3.53399,15.85,74.66666666666667,1.2666666666666666,1018.3,38333.333333333336,161.0
Tuesday,2020-06-09,9,1.8300985,2.3467985,16.400000000000002,69.16666666666667,2.2333333333333334,1018.45,43333.333333333336,114.0
Tuesday,2020-06-09,10,1.6026945,1.662069,16.266666666666666,67.66666666666667,1.8666666666666665,1018.4833333333332,37333.333333333336,125.0
Tuesday,2020-06-09,11,1.190719,1.460591,16.75,65.16666666666667,1.9666666666666668,1018.5333333333332,44166.66666666666,73.0
Tuesday,2020-06-09,12,1.2543225,1.2886698,16.816666666666666,66.5,1.8,1018.55,46666.66666666666,48.0
Tuesday,2020-06-09,13,6.9385345,8.091626,17.316666666666666,68.16666666666667,2.6833333333333336,1018.4666666666668,43333.333333333336,45.0
Tuesday,2020-06-09,14,6.7403105,7.5940885,16.8,67.0,1.7,1018.5,44166.66666666666,78.0
Tuesday,2020-06-09,15,4.1036435,4.6532015,16.3,69.33333333333333,1.3666666666666665,1018.3666666666668,44166.66666666666,42.0
Tuesday,2020-06-09,16,4.3309785000000005,4.816749,16.8,69.16666666666667,2.4833333333333334,1018.4333333333334,45000.0,29.0
Tuesday,2020-06-09,17,4.7249895,5.191133,15.8,71.33333333333333,4.1,1018.3333333333334,46666.66666666666,27.0
Tuesday,2020-06-09,18,2.999653,3.1615765,15.133333333333333,71.5,3.6,1018.4,48333.333333333336,355.0
Tuesday,2020-06-09,19,1.758467,1.9694585,14.583333333333334,70.66666666666667,2.25,1018.7333333333332,48333.333333333336,15.0
Tuesday,2020-06-09,20,3.20172,3.3881775000000003,13.933333333333332,70.83333333333333,2.4333333333333336,1018.9833333333332,57500.0,344.0
Tuesday,2020-06-09,21,3.833409,3.9359605,13.5,73.0,2.4333333333333336,1019.0166666666668,60833.333333333336,357.0
Tuesday,2020-06-09,22,5.0600755,5.0541875,13.383333333333333,76.16666666666667,2.516666666666667,1018.9333333333334,54166.66666666666,359.0
Tuesday,2020-06-09,23,5.173492,5.1970445000000005,13.166666666666666,76.5,2.766666666666667,1018.8666666666668,50000.0,5.0
Wednesday,2020-06-10,0,6.001329,6.0886695,12.966666666666669,75.66666666666667,2.083333333333333,1018.7,50000.0,13.0
Wednesday,2020-06-10,1,5.597920500000001,5.6950745000000005,12.783333333333331,80.5,1.6166666666666665,1018.5333333333332,48333.333333333336,356.0
Wednesday,2020-06-10,2,5.908409000000001,5.917241499999999,12.783333333333331,79.33333333333333,1.7166666666666668,1018.3833333333332,51666.66666666666,348.0
Wednesday,2020-06-10,3,5.7752110000000005,5.7349755,12.833333333333334,81.5,2.25,1018.3666666666668,52500.0,1.0
Wednesday,2020-06-10,4,6.0630135,6.552709500000001,13.383333333333333,78.16666666666667,2.4333333333333336,1018.4166666666666,54166.66666666666,338.0
Wednesday,2020-06-10,5,9.137987,11.53642,14.466666666666669,71.5,2.9333333333333336,1018.45,53333.333333333336,355.0
Wednesday,2020-06-10,6,7.538679,9.804628,14.95,71.16666666666667,3.9333333333333336,1018.6166666666668,53333.333333333336,19.0
Wednesday,2020-06-10,7,6.3372245,8.21063,15.816666666666668,67.66666666666667,3.516666666666667,1018.3333333333334,50833.333333333336,358.0
Wednesday,2020-06-10,8,3.0528135,3.9389765,17.266666666666666,60.833333333333336,3.516666666666667,1017.9,51666.66666666666,360.0
Wednesday,2020-06-10,9,2.9294055,3.687992,17.95,60.66666666666666,4.55,1017.7333333333332,50833.333333333336,346.0
Wednesday,2020-06-10,10,2.352777,2.8267715,18.65,61.833333333333336,3.516666666666667,1017.5666666666666,55000.0,28.0
Wednesday,2020-06-10,11,2.679507,3.472441,19.516666666666666,60.66666666666666,3.016666666666667,1017.1666666666666,54166.66666666666,25.0
Wednesday,2020-06-10,12,2.087985,2.5521655,19.166666666666668,59.16666666666666,2.9333333333333336,1017.0,51666.66666666666,32.0
Wednesday,2020-06-10,13,2.101271,2.0649605,19.8,58.66666666666666,2.6833333333333336,1016.7999999999998,55833.333333333336,13.0
Wednesday,2020-06-10,14,2.7231025,3.280512,19.15,64.66666666666667,2.9333333333333336,1016.5666666666666,50833.333333333336,20.0
Wednesday,2020-06-10,15,3.14102,3.3351375,19.066666666666663,66.0,4.35,1016.3166666666666,50833.333333333336,356.0
Wednesday,2020-06-10,16,2.9457425,3.41437,18.116666666666667,68.66666666666667,5.216666666666666,1016.4666666666668,50000.0,10.0
Wednesday,2020-06-10,17,2.4666050000000004,2.484252,17.533333333333335,71.16666666666667,3.6833333333333336,1016.4166666666666,48333.333333333336,3.0
Wednesday,2020-06-10,18,3.560541,3.812992,17.433333333333334,73.5,2.85,1016.15,45000.0,358.0
Wednesday,2020-06-10,19,4.569426,4.7037405,17.2,75.83333333333333,2.1666666666666665,1016.55,49166.66666666666,52.0
Wednesday,2020-06-10,20,5.485543,5.6884845,17.05,75.5,1.8166666666666669,1016.8,56666.66666666666,56.0
Wednesday,2020-06-10,21,4.786965,4.926181,16.95,74.66666666666667,2.083333333333333,1016.75,55833.333333333336,29.0
Wednesday,2020-06-10,22,6.1798365,6.358268000000001,16.783333333333335,74.16666666666667,2.516666666666667,1016.6666666666666,65833.33333333333,50.0
Wednesday,2020-06-10,23,3.47268,3.5334645,16.983333333333334,71.33333333333333,3.1833333333333336,1016.45,63333.333333333336,49.0
Thursday,2020-06-11,0,4.5154085,4.429134,16.916666666666668,64.66666666666667,4.9,1016.1166666666668,68333.33333333333,42.0
Thursday,2020-06-11,1,2.7006215,2.6584645,16.483333333333334,61.16666666666666,6.016666666666667,1016.2000000000002,75000.0,28.0
Thursday,2020-06-11,2,1.60787,1.5068895,16.1,58.0,4.95,1015.9666666666668,75000.0,39.0
Thursday,2020-06-11,3,2.302289,2.3336615,15.583333333333334,55.5,5.483333333333333,1015.85,75000.0,36.0
Thursday,2020-06-11,4,2.2676665,2.2549215,15.45,56.16666666666666,5.95,1015.85,75000.0,39.0
Thursday,2020-06-11,5,3.639295,4.1451775,15.466666666666669,57.833333333333336,5.8500000000000005,1015.85,75000.0,33.0
Thursday,2020-06-11,6,3.916632,4.741142,15.533333333333331,56.333333333333336,5.8500000000000005,1015.7333333333332,71666.66666666667,30.0
Thursday,2020-06-11,7,5.5916745,6.8769685,16.333333333333332,56.333333333333336,5.583333333333333,1015.6,63333.333333333336,31.0
Thursday,2020-06-11,8,4.534723,6.104331,17.416666666666668,58.16666666666666,5.5,1015.3833333333332,63333.333333333336,24.0
Thursday,2020-06-11,9,2.6515785,5.902559,19.3,57.0,4.683333333333333,1014.9833333333332,61666.66666666666,23.0
Thursday,2020-06-11,10,3.2248285,4.456201,22.016666666666666,53.833333333333336,6.166666666666667,1014.95,57500.0,32.0
Thursday,2020-06-11,11,2.2316245,3.085546,22.3,55.0,5.75,1014.7333333333332,60000.0,56.0
Thursday,2020-06-11,12,1.7985595,2.5103245,22.116666666666664,58.0,4.683333333333333,1014.5666666666666,59166.66666666666,55.0
Thursday,2020-06-11,13,1.910177,2.126844,21.75,59.5,3.933333333333333,1014.5333333333332,55833.333333333336,60.0
Thursday,2020-06-11,14,3.4489590000000003,3.6460175,20.566666666666663,66.83333333333333,2.6833333333333336,1014.6333333333332,54166.66666666666,108.0
Thursday,2020-06-11,15,4.128495,4.3549655000000005,20.416666666666668,66.5,3.1833333333333336,1014.6833333333334,51666.66666666666,71.0
Thursday,2020-06-11,16,2.5219505,2.7964605,18.433333333333334,72.83333333333333,6.666666666666667,1015.1833333333334,38333.333333333336,86.0
Thursday,2020-06-11,17,2.516311,2.5457225,16.616666666666667,80.5,8.666666666666666,1015.2,25333.33333333333,63.0
Thursday,2020-06-11,18,1.2917317,1.18879045,17.683333333333334,65.83333333333333,6.533333333333334,1014.95,65833.33333333333,15.0
Thursday,2020-06-11,19,2.581106,2.7035400000000003,17.766666666666666,60.66666666666666,5.3,1014.9666666666668,75000.0,16.0
Thursday,2020-06-11,20,2.9996715,3.166175,17.8,58.5,4.6,1015.1,75000.0,27.0
Thursday,2020-06-11,21,3.54524,3.6725665,17.7,60.16666666666666,4.683333333333333,1015.0166666666668,73333.33333333333,34.0
Thursday,2020-06-11,22,2.512445,2.5516225,17.7,60.333333333333336,5.116666666666666,1014.8,75000.0,38.0
Thursday,2020-06-11,23,1.6127015,1.6420845,17.416666666666668,61.0,5.216666666666666,1014.55,75000.0,34.0
Friday,2020-06-12,0,2.139173,2.1489675,17.066666666666666,62.66666666666666,4.266666666666667,1014.3166666666666,75000.0,36.0
Friday,2020-06-12,1,2.05597,2.0363815,16.75,65.66666666666667,4.516666666666667,1014.1333333333332,75000.0,40.0
Friday,2020-06-12,2,2.0464345,1.977384,16.45,68.5,4.866666666666666,1013.9666666666668,68333.33333333333,36.0
Friday,2020-06-12,3,1.92868,1.795477,16.349999999999998,72.16666666666667,3.85,1013.85,62500.0,44.0
Friday,2020-06-12,4,3.776349,3.412979,16.566666666666666,71.33333333333333,4.1,1013.7999999999998,68333.33333333333,26.0
Friday,2020-06-12,5,5.280385,5.8180925000000006,16.7,74.5,3.766666666666666,1013.8333333333334,59166.66666666666,43.0
Friday,2020-06-12,6,7.7172485,9.0776795,16.983333333333334,82.16666666666667,3.766666666666667,1014.0666666666666,35000.0,54.0
Friday,2020-06-12,7,5.2554745,5.709930999999999,17.266666666666666,85.16666666666667,4.516666666666667,1014.4,27500.0,68.0
Friday,2020-06-12,8,3.8186085,3.9498525,17.8,83.16666666666667,5.216666666666666,1014.8,34166.666666666664,76.0
Friday,2020-06-12,9,3.0393730000000003,3.6750245,18.416666666666668,80.66666666666667,5.666666666666667,1015.0166666666668,29050.0,80.0
Friday,2020-06-12,10,2.0940055,2.244838,19.33333333333333,76.5,7.616666666666666,1015.0666666666666,40000.0,72.0
Friday,2020-06-12,11,1.784887,2.0924285,18.15,81.5,7.2,1015.15,30833.33333333333,85.0
Friday,2020-06-12,12,2.3063745,2.702065,18.716666666666665,78.33333333333333,6.6000000000000005,1015.0833333333334,38833.333333333336,83.0
Friday,2020-06-12,13,1.8548695,2.2055065000000003,18.316666666666663,78.66666666666667,6.616666666666667,1015.4833333333332,42333.333333333336,82.0
Friday,2020-06-12,14,2.2084,2.319076,18.6,77.0,5.116666666666666,1015.45,49166.66666666666,90.0
Friday,2020-06-12,15,2.2303295,2.791544,19.166666666666668,77.5,5.166666666666667,1015.1,44166.66666666666,86.0
Friday,2020-06-12,16,1.8110415,2.2939015,18.73333333333333,77.66666666666667,5.133333333333333,1015.0833333333334,47500.0,81.0
Friday,2020-06-12,17,1.780445,2.277996,18.433333333333334,76.83333333333333,5.65,1015.5166666666668,51666.66666666666,84.0
Friday,2020-06-12,18,1.976389,2.2976425000000003,17.666666666666668,79.0,5.75,1015.9166666666666,46666.66666666666,80.0
Friday,2020-06-12,19,1.7752884999999998,1.8565815,17.116666666666667,80.5,6.1000000000000005,1016.1333333333332,44166.66666666666,71.0
Friday,2020-06-12,20,1.4160499999999998,1.262279,17.066666666666666,81.83333333333333,5.766666666666667,1016.3166666666666,37500.0,54.0
Friday,2020-06-12,21,1.9760725,1.8565815,17.333333333333332,80.0,5.233333333333333,1016.2166666666668,43333.333333333336,52.0
Friday,2020-06-12,22,2.2369635,2.3133595,17.516666666666666,78.66666666666667,4.683333333333333,1016.1333333333332,47500.0,61.0
Friday,2020-06-12,23,0.9901983,0.99754425,17.45,77.16666666666667,4.85,1016.1333333333332,50833.333333333336,70.0
Saturday,2020-06-13,0,1.1280763,0.9734774,17.150000000000002,78.5,5.3,1015.8833333333332,47500.0,65.0
Saturday,2020-06-13,1,0.7057947,0.5805501,16.666666666666668,83.16666666666667,5.2,1015.5833333333334,39166.66666666666,63.0
Saturday,2020-06-13,2,1.04425255,0.8064833,16.483333333333334,87.5,4.85,1015.4333333333334,32500.0,60.0
Saturday,2020-06-13,3,0.7989611999999999,0.63457765,16.5,88.83333333333333,4.266666666666667,1015.3666666666668,28166.666666666668,53.0
Saturday,2020-06-13,4,1.585903,1.573183,16.783333333333335,89.16666666666667,4.433333333333333,1015.4333333333334,25166.666666666668,47.0
Saturday,2020-06-13,5,1.630791,1.666994,16.916666666666668,89.66666666666667,5.316666666666666,1015.6333333333332,23166.666666666668,57.0
Saturday,2020-06-13,6,1.749457,1.986248,17.349999999999998,88.0,5.583333333333333,1015.8666666666668,22666.666666666668,58.0
Saturday,2020-06-13,7,1.4943615,1.80943,17.849999999999998,85.5,5.683333333333334,1015.9333333333334,29500.0,58.0
Saturday,2020-06-13,8,1.1542895,1.1709235,18.566666666666663,83.83333333333333,6.016666666666667,1016.3833333333332,30500.0,63.0
Saturday,2020-06-13,9,1.3186615,1.667976,19.766666666666666,81.33333333333333,6.45,1016.6333333333332,31500.0,60.0
Saturday,2020-06-13,10,1.4856729999999998,1.5893905,19.766666666666666,81.0,7.616666666666667,1016.9833333333332,26000.0,66.0
Saturday,2020-06-13,11,1.1280495,1.466601,20.066666666666663,78.5,8.4,1017.0666666666666,30666.666666666668,65.0
Saturday,2020-06-13,12,0.77356895,0.8968564000000001,20.666666666666668,74.33333333333333,9.133333333333336,1016.9333333333334,33333.333333333336,59.0
Saturday,2020-06-13,13,0.84269645,1.0589393,21.6,59.5,9.033333333333331,1016.7833333333332,45833.333333333336,71.0
Saturday,2020-06-13,14,1.00739515,1.63948935,21.58333333333333,48.66666666666666,9.216666666666669,1016.9333333333334,51666.66666666666,69.0
Saturday,2020-06-13,15,0.7236764,1.6493126500000002,21.08333333333333,49.16666666666666,8.950000000000001,1017.3666666666668,50000.0,73.0
Saturday,2020-06-13,16,0.8813761,0.6915517999999999,20.466666666666665,51.0,9.05,1017.3333333333334,52500.0,72.0
Saturday,2020-06-13,17,0.8618641499999999,0.7062868499999999,19.55,51.833333333333336,8.299999999999999,1017.45,56666.66666666666,72.0
Saturday,2020-06-13,18,0.45553905,0.51522595,18.933333333333334,51.5,7.2,1017.8666666666668,56666.66666666666,75.0
Saturday,2020-06-13,19,0.6278398000000001,0.6630648,18.03333333333333,56.66666666666666,7.366666666666667,1018.0666666666666,56666.66666666666,70.0
Saturday,2020-06-13,20,1.1626458,1.0559919,17.266666666666666,62.0,6.033333333333334,1018.3833333333332,57500.0,64.0
Saturday,2020-06-13,21,1.174428,1.3163065,16.716666666666665,65.5,5.216666666666666,1018.4333333333334,57500.0,56.0
Saturday,2020-06-13,22,1.18254645,1.1874389,15.616666666666667,71.83333333333333,4.883333333333333,1018.1833333333334,60000.0,54.0
Saturday,2020-06-13,23,1.4285925000000002,1.34053,15.35,71.33333333333333,5.033333333333333,1017.7666666666668,62500.0,46.0
Sunday,2020-06-14,0,1.610345,1.5907755,14.6,74.66666666666667,4.6,1017.8833333333332,60000.0,45.0
Sunday,2020-06-14,1,1.6448365,1.6741899999999998,14.2,76.83333333333333,4.933333333333333,1017.4166666666666,60000.0,40.0
Sunday,2020-06-14,2,2.723793,2.572129,13.783333333333331,78.0,4.933333333333333,1017.4333333333334,59166.66666666666,37.0
Sunday,2020-06-14,3,2.267593,2.159961,13.966666666666669,78.66666666666667,5.3,1017.4666666666668,55000.0,34.0
Sunday,2020-06-14,4,1.7394585,1.866536,14.75,76.83333333333333,5.5,1017.8666666666668,50833.333333333336,37.0
Sunday,2020-06-14,5,1.700166,1.817468,15.75,75.0,6.45,1018.0166666666668,50833.333333333336,44.0
Sunday,2020-06-14,6,1.391481,1.621197,17.216666666666665,71.16666666666667,6.283333333333334,1017.9833333333332,51666.66666666666,49.0
Sunday,2020-06-14,7,1.1911755,1.518155,18.83333333333333,64.16666666666667,6.533333333333334,1018.2166666666668,50000.0,53.0
Sunday,2020-06-14,8,1.172202,1.4156035,19.916666666666668,56.0,6.616666666666667,1018.3833333333332,50833.333333333336,57.0
Sunday,2020-06-14,9,1.162802,1.3866535,21.33333333333333,42.5,7.283333333333334,1018.4833333333332,57500.0,89.0
Sunday,2020-06-14,10,0.91391885,1.4847888500000002,21.433333333333334,40.5,7.716666666666666,1018.6166666666668,57500.0,65.0
